timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp
1652668567.931,-13.184,121.582,-57.129,-13.672,-3.906,26728.850
1652668567.935,-67.383,400.391,-47.852,-61.523,-190.430,26728.854
1652668567.939,-61.035,-261.719,-29.297,-56.152,-26.367,26728.858
1652668567.943,-33.203,-653.320,-33.691,-31.250,150.391,26728.862
1652668567.947,-55.664,136.230,-55.664,-47.852,-54.688,26728.866
1652668567.963,-98.145,383.301,-71.289,-83.984,-117.676,26728.869
1652668567.967,-85.938,89.355,-54.199,-74.219,-58.594,26728.873
1652668567.971,-45.410,180.664,-44.922,-46.387,-35.645,26728.877
1652668567.975,-48.828,423.828,-48.828,-51.758,-46.387,26728.881
1652668567.979,-79.590,306.641,-43.945,-61.523,-68.848,26728.885
1652668567.983,-80.566,-112.305,-53.711,-61.523,-17.578,26728.889
1652668567.987,-46.875,-204.102,-46.387,-39.062,32.715,26728.892
1652668567.990,-25.879,-50.781,-27.832,-20.508,35.156,26728.896
1652668567.994,-56.641,54.199,-31.250,-36.621,-6.348,26728.900
1652668567.998,-90.820,-571.777,-53.223,-55.664,154.297,26728.904
1652668568.002,-68.359,-703.613,-52.246,-41.504,178.223,26728.908
1652668568.006,-34.668,281.738,-36.621,-30.762,-98.145,26728.912
1652668568.008,-58.594,112.793,-43.457,-46.875,-31.738,26728.914
1652668568.012,-83.496,-381.348,-53.711,-56.152,49.805,26728.918
1652668568.016,-54.688,53.223,-61.035,-46.387,-85.449,26728.922
1652668568.020,-11.230,459.473,-66.406,-21.484,-170.410,26728.926
1652668568.024,-31.250,59.570,-57.129,-29.785,-53.711,26728.930
1652668568.028,-55.176,-324.219,-26.855,-40.527,91.309,26728.934
1652668568.032,-49.805,-151.855,-11.230,-41.016,65.430,26728.938
1652668568.035,-30.762,250.488,-27.344,-48.828,-38.086,26728.941
1652668568.039,-35.156,-53.223,-48.828,-53.223,-12.695,26728.945
1652668568.043,-71.777,-683.594,-52.246,-58.105,93.750,26728.949
1652668568.047,-73.730,25.391,-48.340,-57.129,-96.191,26728.953
1652668568.051,-34.180,376.953,-59.570,-37.598,-169.434,26728.957
1652668568.051,-34.180,376.953,-59.570,-37.598,-169.434,26728.957
1652668568.053,-4.395,73.730,-51.270,-10.254,-94.727,26728.959
1652668568.057,-45.410,173.828,-58.105,-33.691,-97.656,26728.963
1652668568.061,-59.082,359.863,-65.430,-40.039,-110.840,26728.967
1652668568.065,-29.297,102.051,-59.082,-17.578,-94.238,26728.971
1652668568.069,-14.160,-222.656,-76.660,-14.648,22.461,26728.975
1652668568.073,-41.016,-212.402,-71.289,-31.738,29.785,26728.978
1652668568.077,-61.035,-116.211,-47.852,-46.387,-48.340,26728.982
1652668568.080,-38.086,-27.344,-48.340,-37.109,-28.320,26728.986
1652668568.084,-16.113,-569.824,-40.527,-16.602,138.184,26728.990
1652668568.088,-52.734,-812.012,-50.781,-44.434,201.172,26728.994
1652668568.092,-89.355,149.414,-57.129,-77.637,-87.891,26728.998
1652668568.096,-64.453,255.371,-50.293,-49.805,-187.012,26729.002
1652668568.098,-34.180,9.766,-60.547,-32.227,-152.344,26729.004
1652668568.102,-30.762,304.688,-54.688,-32.715,-164.062,26729.008
1652668568.106,-29.785,435.059,-41.992,-17.090,-186.035,26729.012
1652668568.110,-40.039,124.512,-46.387,-23.438,-170.410,26729.016
1652668568.114,-37.598,30.762,-48.340,-37.598,-79.590,26729.020
1652668568.118,-35.645,93.750,-53.223,-40.039,19.043,26729.024
1652668568.122,-66.895,13.672,-62.012,-53.711,37.598,26729.027
1652668568.125,-64.941,-258.789,-42.480,-42.480,129.395,26729.031
1652668568.129,-32.715,-877.441,-38.086,-12.695,299.316,26729.035
1652668568.133,-17.578,-192.871,-57.617,-18.555,152.344,26729.039
1652668568.137,-43.945,439.941,-64.453,-44.434,-96.680,26729.043
1652668568.141,-68.848,120.117,-70.312,-59.570,-101.562,26729.047
1652668568.143,-52.246,222.656,-49.316,-55.176,-62.500,26729.049
1652668568.147,-15.137,443.359,-37.598,-39.551,-112.793,26729.053
1652668568.151,-39.062,350.586,-64.453,-50.781,-121.094,26729.057
1652668568.155,-62.012,111.816,-44.434,-49.316,-85.449,26729.061
1652668568.159,-39.062,118.652,-42.969,-28.809,-122.070,26729.065
1652668568.163,-3.906,41.992,-59.570,-4.395,-87.891,26729.069
1652668568.167,-14.160,19.043,-61.035,-15.137,2.441,26729.072
1652668568.170,-58.105,-524.902,-59.082,-39.551,179.688,26729.076
1652668568.174,-43.457,-877.441,-44.434,-20.996,251.953,26729.080
1652668568.178,-6.836,-106.445,-40.527,-6.836,26.855,26729.084
1652668568.182,-4.395,165.039,-53.223,-13.184,-35.156,26729.088
1652668568.186,-54.688,-58.594,-64.453,-47.363,-8.789,26729.092
1652668568.188,-70.312,190.430,-45.410,-46.875,-109.375,26729.106
1652668568.192,-25.879,390.137,-25.879,-11.230,-217.773,26729.110
1652668568.196,-2.441,131.348,-44.434,-12.695,-136.230,26729.114
1652668568.200,-39.551,96.680,-62.988,-41.504,-78.613,26729.118
1652668568.204,-54.199,284.668,-54.688,-33.203,-121.582,26729.122
1652668568.208,-16.602,133.301,-46.387,1.953,-127.930,26729.126
1652668568.212,7.324,-336.914,-44.434,6.836,1.465,26729.129
1652668568.215,-21.973,-674.805,-61.523,-22.949,159.180,26729.133
1652668568.219,-65.430,10.742,-75.195,-56.152,-32.227,26729.137
1652668568.223,-71.289,391.602,-73.730,-68.359,-169.434,26729.141
1652668568.227,-23.926,106.934,-47.363,-31.738,-123.535,26729.145
1652668568.231,-9.766,161.621,-46.387,-11.230,-71.777,26729.149
1652668568.235,-66.406,172.363,-64.941,-49.805,-20.996,26729.141
1652668568.239,-75.195,193.848,-62.500,-60.059,-45.898,26729.145
1652668568.243,-23.926,-62.500,-47.363,-22.949,-10.742,26729.149
1652668568.247,13.184,-26.855,-33.203,8.301,7.812,26729.152
1652668568.251,-26.855,344.238,-45.410,-9.277,-101.074,26729.156
1652668568.255,-50.781,134.277,-64.453,-31.250,-75.195,26729.160
1652668568.259,-24.414,-506.836,-63.965,-15.137,162.109,26729.164
1652668568.262,-19.043,-564.453,-67.383,-14.648,214.355,26729.168
1652668568.266,-45.898,36.133,-64.941,-42.969,14.160,26729.172
1652668568.270,-75.684,149.902,-71.777,-58.105,-77.148,26729.176
1652668568.274,-56.641,-412.598,-70.801,-39.062,12.695,26729.180
1652668568.278,-10.254,-196.777,-50.781,-16.602,-19.531,26729.184
1652668568.279,-5.371,481.934,-41.504,-14.160,-152.344,26729.198
1652668568.283,-24.414,203.125,-20.996,-13.184,-140.137,26729.202
1652668568.287,-46.875,-3.418,-31.738,-41.992,-127.930,26729.206
1652668568.291,-45.898,62.988,-80.566,-59.082,-76.172,26729.210
1652668568.295,-28.320,213.867,-87.891,-40.039,-122.070,26729.214
1652668568.299,-46.875,-43.945,-59.570,-35.645,-26.855,26729.218
1652668568.303,-59.082,-892.578,-54.199,-37.109,295.898,26729.221
1652668568.306,-41.504,-437.500,-51.758,-41.504,96.680,26729.225
1652668568.310,-5.859,382.812,-37.598,-19.043,-175.781,26729.229
1652668568.314,-21.973,145.996,-49.805,-24.414,-137.695,26729.233
1652668568.318,-73.242,155.273,-67.383,-62.500,-100.586,26729.237
1652668568.322,-50.781,445.801,-55.176,-42.969,-99.609,26729.241
1652668568.338,-14.648,353.516,-56.152,-27.344,-113.281,26729.244
1652668568.342,-27.344,122.559,-51.758,-22.949,-87.891,26729.247
1652668568.346,-46.387,183.594,-36.133,-20.996,-85.938,26729.251
1652668568.350,-48.340,339.355,-55.664,-38.086,-133.301,26729.255
1652668568.354,-31.250,279.297,-58.594,-36.133,-103.027,26729.259
1652668568.358,-45.898,-75.684,-55.176,-45.898,45.898,26729.263
1652668568.362,-98.145,-182.129,-70.801,-85.449,60.547,26729.267
1652668568.365,-88.867,-108.887,-64.453,-74.219,-32.715,26729.271
1652668568.369,-49.805,-25.879,-65.918,-42.480,-59.570,26729.275
1652668568.373,-42.969,-545.410,-67.871,-34.180,158.691,26729.279
1652668568.377,-61.523,-969.727,-56.152,-43.457,308.105,26729.283
1652668568.381,-69.824,-30.273,-52.734,-60.547,10.742,26729.286
1652668568.383,-51.758,265.625,-50.781,-49.316,-96.680,26729.289
1652668568.387,-27.344,114.746,-50.293,-31.738,-5.371,26729.292
1652668568.391,-46.875,405.762,-48.340,-44.922,-50.781,26729.296
1652668568.395,-74.707,408.691,-48.828,-55.176,-127.441,26729.300
1652668568.399,-66.406,113.281,-52.734,-56.152,-93.262,26729.304
1652668568.403,-51.270,-130.371,-57.129,-56.152,-23.438,26729.308
1652668568.407,-61.523,-119.629,-48.828,-64.941,-17.090,26729.312
1652668568.410,-82.031,218.750,-40.527,-67.871,-114.746,26729.316
1652668568.414,-98.633,-74.219,-50.781,-77.637,-31.250,26729.320
1652668568.418,-94.238,-859.863,-58.105,-80.566,261.719,26729.324
1652668568.422,-81.055,-126.953,-43.945,-76.660,103.027,26729.328
1652668568.426,-125.977,424.316,-50.781,-113.770,-135.254,26729.332
1652668568.428,-141.113,40.527,-62.012,-129.395,-94.238,26729.334
1652668568.432,-109.863,79.102,-47.363,-122.559,-67.383,26729.338
1652668568.436,-108.398,365.234,-46.875,-124.512,-108.398,26729.342
1652668568.440,-146.973,307.617,-44.434,-144.043,-145.508,26729.346
1652668568.444,-161.621,44.434,-24.414,-152.832,-103.516,26729.350
1652668568.448,-153.809,-121.094,-44.922,-153.320,-48.828,26729.353
1652668568.452,-135.254,-118.164,-65.430,-151.367,8.301,26729.357
1652668568.455,-143.555,41.992,-65.918,-149.902,15.625,26729.361
1652668568.459,-173.828,-535.156,-63.965,-162.109,148.438,26729.365
1652668568.463,-142.090,-844.238,-29.785,-135.742,236.816,26729.369
1652668568.467,-82.520,189.941,-3.418,-104.004,-3.418,26729.373
1652668568.471,-81.055,318.359,2.930,-107.422,-72.266,26729.377
1652668568.475,-135.742,-146.484,-45.898,-138.672,29.785,26729.380
1652668568.479,-162.598,112.793,-83.008,-169.434,-19.531,26729.384
1652668568.483,-126.953,487.793,-55.664,-143.066,-140.137,26729.388
1652668568.487,-108.398,166.504,-36.621,-111.328,-68.848,26729.392
1652668568.491,-114.746,-235.840,-34.668,-95.703,3.418,26729.396
1652668568.495,-100.098,-31.250,-33.691,-74.219,-66.406,26729.400
1652668568.499,-105.469,56.641,-70.312,-94.727,-131.348,26729.404
1652668568.502,-83.984,-255.371,-97.168,-80.566,0.000,26729.408
1652668568.506,-73.730,-562.988,-57.617,-46.875,166.016,26729.412
1652668568.510,-66.895,71.777,-11.719,-32.715,-5.859,26729.415
1652668568.514,-31.250,417.969,-20.996,-12.207,-129.883,26729.419
1652668568.518,10.254,185.059,-35.156,15.137,-74.707,26729.423
1652668568.518,3.906,237.305,-35.645,10.742,-65.918,26729.424
1652668568.522,-43.457,400.879,-60.059,-22.461,-156.250,26729.427
1652668568.526,-34.180,265.137,-57.617,-12.695,-201.660,26729.431
1652668568.530,29.785,-80.078,-25.879,37.598,-3.906,26729.435
1652668568.534,35.645,58.105,-49.316,33.691,29.785,26729.439
1652668568.538,-10.742,138.672,-83.008,5.371,-42.480,26729.443
1652668568.542,-7.324,-7.812,-57.617,15.137,-1.465,26729.447
1652668568.545,41.504,-508.301,-25.879,58.594,169.434,26729.451
1652668568.549,77.148,-1000.000,-6.348,100.586,395.508,26729.455
1652668568.553,24.902,-235.352,-28.809,50.781,86.914,26729.459
1652668568.557,-16.113,339.355,-58.105,10.742,-128.906,26729.463
1652668568.561,35.645,186.035,-49.316,45.410,-44.434,26729.466
1652668568.563,62.988,384.277,-51.758,60.059,-91.797,26729.469
1652668568.567,29.785,510.742,-52.734,39.551,-134.766,26729.473
1652668568.571,20.996,259.766,-43.945,38.086,-87.891,26729.477
1652668568.575,31.250,114.746,-53.711,45.898,-62.988,26729.481
1652668568.579,46.875,340.820,-55.664,56.641,-95.215,26729.485
1652668568.583,33.203,170.898,-52.734,41.992,-22.949,26729.489
1652668568.587,-1.465,-241.211,-46.875,22.949,119.141,26729.493
1652668568.590,-0.488,-876.953,-32.715,26.855,313.477,26729.497
1652668568.594,28.809,-293.457,-37.598,20.996,160.645,26729.500
1652668568.598,35.645,547.363,-36.133,24.902,-81.055,26729.504
1652668568.602,14.648,180.664,-42.480,27.832,-101.074,26729.508
1652668568.606,4.395,145.996,-54.199,18.066,-121.094,26729.512
1652668568.608,36.133,449.219,-37.109,38.086,-139.160,26729.527
1652668568.612,58.594,359.375,-9.277,57.129,-181.641,26729.531
1652668568.616,9.766,120.605,-34.180,22.949,-160.156,26729.535
1652668568.620,-19.043,186.035,-79.590,-9.766,-109.863,26729.539
1652668568.624,5.371,254.883,-73.730,7.812,-131.836,26729.543
1652668568.628,15.625,158.203,-75.195,15.625,-24.902,26729.547
1652668568.632,-16.602,-484.863,-74.707,-2.930,273.438,26729.551
1652668568.635,-28.320,-748.047,-55.176,-0.488,301.758,26729.554
1652668568.639,1.465,69.336,-47.852,15.625,-18.555,26729.558
1652668568.643,35.645,256.836,-48.828,30.762,-81.543,26729.562
1652668568.647,19.043,-506.836,-34.180,22.949,150.391,26729.566
1652668568.651,-13.672,-372.070,-16.113,0.488,80.078,26729.570
1652668568.654,-22.949,438.477,-34.180,-6.836,-180.176,26729.588
1652668568.658,-7.812,191.406,-51.758,-1.465,-116.699,26729.592
1652668568.662,6.348,57.129,-51.270,-3.906,-49.805,26729.595
1652668568.666,-24.414,328.613,-63.965,-16.113,-152.344,26729.599
1652668568.670,-36.621,375.488,-77.637,-14.648,-185.059,26729.603
1652668568.674,-5.859,-101.074,-57.617,11.230,60.547,26729.607
1652668568.678,4.395,-563.965,-29.785,12.207,171.875,26729.611
1652668568.681,-16.602,-59.082,-22.461,-6.348,-24.414,26729.615
1652668568.685,-46.387,424.805,-50.781,-37.109,-126.465,26729.619
1652668568.689,-41.504,-66.895,-63.477,-39.062,-46.875,26729.623
1652668568.693,-20.508,-175.293,-57.617,-25.879,30.762,26729.627
1652668568.697,-33.203,387.207,-63.477,-31.250,-79.590,26729.631
1652668568.713,-33.203,225.098,-50.781,-16.602,-110.352,26729.619
1652668568.717,-17.090,-268.555,-49.805,1.465,-8.301,26729.623
1652668568.721,-0.977,-80.566,-53.711,6.836,3.906,26729.627
1652668568.725,6.348,398.926,-41.016,11.230,-119.629,26729.631
1652668568.729,-28.809,270.508,-52.246,-8.301,-126.465,26729.635
1652668568.733,-56.641,-124.512,-67.871,-38.086,-53.223,26729.639
1652668568.737,-30.273,-195.801,-60.059,-30.762,-10.742,26729.642
1652668568.740,-15.137,-38.086,-46.875,-26.855,41.992,26729.646
1652668568.744,-42.969,-96.191,-56.152,-38.086,-50.781,26729.650
1652668568.748,-47.363,-188.965,-64.941,-26.367,-97.656,26729.654
1652668568.752,-20.020,94.238,-62.012,-13.672,-74.707,26729.658
1652668568.756,-16.113,376.465,-74.707,-25.879,-135.742,26729.662
1652668568.759,-37.598,250.977,-81.055,-36.133,-120.117,26729.664
1652668568.763,-58.594,-634.277,-75.684,-37.109,150.391,26729.668
1652668568.767,-38.086,-522.949,-49.316,-27.832,145.020,26729.672
1652668568.771,-9.766,193.848,-59.082,-28.320,-98.633,26729.676
1652668568.775,-14.160,-146.484,-63.965,-19.531,21.973,26729.680
1652668568.779,-36.621,-387.207,-46.387,-20.020,172.852,26729.683
1652668568.783,-38.086,-141.113,-40.039,-20.020,37.109,26729.687
1652668568.786,12.207,287.109,-57.617,15.137,-118.652,26729.691
1652668568.790,-4.395,-30.273,-69.336,1.465,11.230,26729.695
1652668568.794,-81.543,-573.730,-56.152,-50.293,167.480,26729.699
1652668568.798,-76.660,102.051,-70.801,-57.617,-27.832,26729.703
1652668568.802,-19.043,421.387,-87.402,-30.273,-151.367,26729.707
1652668568.803,-2.930,91.797,-52.246,-15.625,-127.930,26729.709
1652668568.807,-43.457,167.480,-28.320,-26.855,-82.031,26729.713
1652668568.811,-93.262,416.992,-56.152,-67.871,-76.660,26729.717
1652668568.815,-82.520,326.660,-64.941,-81.055,-87.891,26729.721
1652668568.819,-35.156,131.348,-49.805,-48.828,-30.762,26729.725
1652668568.823,-37.598,-50.781,-38.086,-41.016,44.434,26729.729
1652668568.827,-89.844,-123.047,-67.383,-84.473,47.852,26729.732
1652668568.830,-79.590,-29.297,-92.285,-84.961,-44.434,26729.736
1652668568.834,-44.922,-508.301,-87.891,-46.875,169.922,26729.740
1652668568.838,-60.059,-1000.000,-64.941,-41.504,396.973,26729.744
1652668568.842,-66.406,-236.328,-32.227,-51.758,74.707,26729.748
1652668568.846,-54.199,225.586,-35.156,-45.410,-153.809,26729.752
1652668568.848,-34.668,73.242,-55.176,-36.621,-134.766,26729.754
1652668568.852,-22.949,337.402,-49.316,-38.086,-176.758,26729.758
1652668568.856,-59.082,463.867,-51.758,-59.570,-177.734,26729.761
1652668568.860,-49.316,122.070,-44.922,-40.527,-157.715,26729.765
1652668568.864,-17.090,-37.598,-44.434,-20.508,-137.207,26729.769
1652668568.868,-17.578,115.234,-79.590,-27.344,-45.898,26729.773
1652668568.872,-39.551,72.266,-77.637,-32.227,11.719,26729.777
1652668568.875,-56.152,-238.770,-40.527,-30.762,79.102,26729.781
1652668568.879,-42.480,-630.371,-35.156,-22.949,143.555,26729.785
1652668568.883,-35.156,-194.336,-65.430,-31.738,70.801,26729.789
1652668568.887,-64.941,302.734,-88.379,-51.758,-64.941,26729.793
1652668568.891,-89.844,-80.566,-69.824,-61.035,-34.180,26729.797
1652668568.893,-54.688,-230.957,-19.043,-36.133,-20.508,26729.799
1652668568.897,-21.484,346.680,-15.625,-26.367,-147.461,26729.803
1652668568.901,-48.340,350.586,-59.082,-48.828,-101.074,26729.807
1652668568.905,-81.543,146.484,-83.008,-62.988,-112.305,26729.811
1652668568.909,-50.781,193.359,-61.523,-31.738,-105.957,26729.815
1652668568.913,-16.602,102.051,-43.457,-10.254,-13.672,26729.819
1652668568.917,-19.531,-8.301,-43.945,-20.996,-47.852,26729.823
1652668568.920,-34.668,-546.875,-28.809,-13.184,194.824,26729.826
1652668568.924,-57.617,-889.160,-33.691,-27.832,293.945,26729.830
1652668568.928,-37.109,31.250,-30.762,-29.785,-106.934,26729.834
1652668568.932,-6.348,320.801,-24.902,-8.301,-147.461,26729.838
1652668568.936,-53.711,71.777,-61.035,-44.922,-145.020,26729.842
1652668568.940,-68.359,39.062,-79.590,-53.711,-152.832,26729.845
1652668568.944,-16.602,239.258,-66.406,-14.160,-131.348,26729.849
1652668568.948,3.906,165.527,-55.664,-1.953,-100.586,26729.853
1652668568.952,-39.062,-135.254,-61.035,-37.109,-6.348,26729.857
1652668568.956,-57.617,170.898,-50.781,-51.270,-77.148,26729.861
1652668568.960,-34.668,145.996,-30.273,-30.273,-114.258,26729.865
1652668568.964,-12.207,-257.324,-42.480,-17.090,97.168,26729.869
1652668568.967,-4.883,-625.488,-28.809,-5.371,235.840,26729.873
1652668568.971,-49.805,-21.484,-21.973,-37.109,-76.660,26729.877
1652668568.975,-67.871,337.891,-48.828,-49.316,-232.422,26729.880
1652668568.979,-23.926,62.012,-44.434,-17.090,-136.719,26729.884
1652668568.983,-11.230,177.246,-42.480,-14.648,-100.098,26729.888
1652668568.983,-61.523,410.645,-65.918,-51.758,-120.605,26729.902
1652668568.987,-85.449,360.352,-83.496,-68.848,-91.797,26729.906
1652668568.991,-44.922,125.000,-78.613,-45.410,-77.637,26729.910
1652668568.995,-11.719,3.906,-62.500,-25.879,19.043,26729.914
1652668568.999,-37.598,113.770,-47.363,-40.039,-5.371,26729.918
1652668569.003,-60.059,119.629,-35.645,-53.711,-80.078,26729.921
1652668569.007,-31.738,-516.602,-31.250,-20.996,225.586,26729.925
1652668569.010,9.277,-989.746,-33.691,11.719,375.488,26729.929
1652668569.014,-5.859,-103.027,-42.480,-19.531,30.273,26729.933
1652668569.018,-55.176,344.727,-56.641,-65.430,-121.094,26729.937
1652668569.022,-61.035,-62.012,-68.359,-68.359,-29.785,26729.941
1652668569.026,-38.574,208.984,-72.754,-52.246,-43.945,26729.945
1652668569.029,-39.551,509.277,-67.383,-50.293,-89.355,26729.948
1652668569.033,-59.082,185.059,-62.500,-50.781,-107.422,26729.952
1652668569.037,-66.406,42.480,-55.176,-48.828,-104.004,26729.956
1652668569.041,-31.250,354.004,-28.809,-31.738,-59.082,26729.960
1652668569.045,-5.859,475.586,-32.715,-18.555,-67.383,26729.964
1652668569.049,-53.223,-96.191,-54.688,-40.039,120.117,26729.968
1652668569.053,-79.102,-632.324,-51.758,-50.293,186.035,26729.972
1652668569.056,-54.199,-238.281,-43.457,-51.270,-31.250,26729.975
1652668569.060,-16.113,332.031,-42.969,-33.691,-89.355,26729.979
1652668569.064,-13.184,-49.805,-48.828,-11.719,35.156,26729.983
1652668569.068,-38.086,-565.918,-53.223,-24.902,102.539,26729.987
1652668569.072,-43.945,133.301,-58.105,-41.504,-107.910,26729.991
1652668569.103,-12.207,405.273,-41.016,-12.695,-134.766,26730.009
1652668569.107,0.977,79.590,-15.137,4.395,-90.332,26730.013
1652668569.111,-42.480,122.559,-24.902,-21.973,-81.055,26730.017
1652668569.115,-60.059,336.914,-33.203,-39.062,-104.004,26730.020
1652668569.119,-25.391,252.441,-27.344,-29.785,-79.102,26730.024
1652668569.123,-30.273,-46.875,-41.992,-44.922,64.941,26730.028
1652668569.127,-76.660,-179.688,-55.176,-73.242,78.125,26730.032
1652668569.130,-78.125,-119.629,-63.965,-65.430,-0.977,26730.036
1652668569.134,-31.250,-62.012,-57.129,-28.320,-83.008,26730.040
1652668569.138,-7.812,-568.848,-43.945,1.953,166.504,26730.044
1652668569.142,-39.062,-973.633,-60.547,-14.160,301.270,26730.048
1652668569.146,-51.270,-53.711,-76.172,-34.180,-61.035,26730.052
1652668569.133,-30.273,298.340,-61.035,-34.180,-98.633,26730.039
1652668569.137,-17.578,91.797,-41.504,-38.574,-26.855,26730.043
1652668569.141,-32.715,340.332,-20.996,-39.551,-85.938,26730.047
1652668569.145,-45.898,486.328,-11.719,-37.109,-100.098,26730.051
1652668569.149,-27.344,195.801,-12.207,-22.461,-70.801,26730.055
1652668569.153,-10.742,-142.578,-46.875,-18.066,-20.996,26730.059
1652668569.157,-38.086,-115.234,-91.797,-48.340,6.836,26730.063
1652668569.160,-67.871,202.637,-95.215,-63.477,-105.469,26730.067
1652668569.164,-41.016,-88.867,-72.754,-31.250,-67.383,26730.070
1652668569.168,-0.488,-313.965,-48.340,-9.277,45.898,26730.074
1652668569.172,-6.836,306.641,-51.758,-25.391,-61.523,26730.078
1652668569.176,-56.641,428.711,-70.312,-59.082,-152.832,26730.082
1652668569.178,-61.523,-269.531,-59.570,-47.363,-3.906,26730.084
1652668569.182,-38.574,-905.273,-49.316,-23.438,253.418,26730.088
1652668569.186,-34.180,-85.938,-58.105,-34.668,39.062,26730.092
1652668569.190,-52.246,358.887,-45.898,-41.992,-167.480,26730.096
1652668569.194,-64.453,46.387,-41.016,-43.945,-126.953,26730.100
1652668569.198,-43.457,-82.031,-47.852,-27.344,-114.258,26730.104
1652668569.202,-11.230,-42.480,-58.105,-6.348,-95.703,26730.107
1652668569.205,-27.832,60.547,-62.988,-24.414,-12.207,26730.111
1652668569.209,-43.945,-562.012,-17.578,-21.484,164.062,26730.115
1652668569.213,-17.578,-648.438,-13.184,-3.418,105.957,26730.119
1652668569.217,-17.578,352.539,-73.730,-38.086,-92.285,26730.123
1652668569.221,-53.223,338.379,-79.102,-68.848,-94.238,26730.127
1652668569.223,-84.473,-231.445,-59.082,-79.102,-34.180,26730.129
1652668569.227,-61.035,53.223,-46.875,-62.012,-72.754,26730.133
1652668569.231,-17.090,463.867,-27.344,-26.855,-159.668,26730.136
1652668569.235,3.906,61.523,-8.301,1.953,-21.973,26730.140
1652668569.239,-33.203,-255.859,-28.320,-19.531,41.992,26730.144
1652668569.243,-65.430,-60.059,-45.898,-51.758,-27.832,26730.148
1652668569.247,-57.129,41.016,-67.383,-60.059,-24.902,26730.152
1652668569.250,-41.016,-247.070,-77.637,-54.688,0.977,26730.156
1652668569.254,-38.574,-627.930,-47.363,-34.668,105.957,26730.160
1652668569.258,-77.637,33.691,-71.289,-61.523,-60.547,26730.164
1652668569.262,-77.148,441.406,-72.754,-73.242,-164.062,26730.168
1652668569.266,-20.996,202.148,-31.738,-34.668,-56.152,26730.172
1652668569.268,-10.254,210.449,-23.926,-19.043,-41.992,26730.174
1652668569.272,-47.852,379.395,-29.785,-29.297,-108.398,26730.178
1652668569.276,-63.477,320.312,-28.320,-35.156,-120.117,26730.182
1652668569.280,-46.387,139.648,-32.715,-39.551,-78.613,26730.186
1652668569.284,-45.898,206.543,-55.664,-51.758,-67.871,26730.190
1652668569.288,-74.219,23.438,-63.965,-61.523,-16.113,26730.193
1652668569.292,-77.637,-74.219,-59.570,-55.176,0.000,26730.197
1652668569.295,-29.785,-496.094,-49.805,-11.719,241.211,26730.201
1652668569.299,-4.883,-963.379,-44.434,6.836,416.992,26730.205
1652668569.303,-56.641,-51.758,-58.594,-53.711,63.965,26730.209
1652668569.307,-72.754,292.480,-49.316,-69.336,-138.672,26730.213
1652668569.311,-50.781,-155.762,-57.617,-50.781,-22.461,26730.217
1652668569.314,-23.438,101.562,-63.477,-37.109,0.000,26730.219
1652668569.318,-31.738,482.910,-52.246,-44.922,-93.750,26730.223
1652668569.322,-64.941,232.910,-63.477,-70.312,-72.266,26730.227
1652668569.326,-52.734,52.734,-79.102,-59.082,-30.273,26730.231
1652668569.330,-1.953,312.500,-56.152,-20.996,-27.832,26730.235
1652668569.334,-6.348,232.422,-40.527,-21.973,-62.988,26730.239
1652668569.338,-59.570,-261.230,-52.246,-48.828,47.852,26730.243
1652668569.341,-66.406,-668.945,-51.270,-52.246,212.402,26730.247
1652668569.345,-49.316,-39.551,-84.961,-64.941,1.953,26730.251
1652668569.349,-32.227,301.270,-103.027,-46.875,-95.703,26730.255
1652668569.353,-48.828,-273.438,-84.961,-28.320,33.691,26730.258
1652668569.357,-51.758,-175.293,-61.523,-30.762,10.254,26730.262
1652668569.359,-16.113,415.039,-43.945,-19.531,-88.867,26730.278
1652668569.363,-18.066,329.590,-53.223,-29.785,-125.000,26730.282
1652668569.367,-30.273,43.457,-35.156,-23.438,-122.070,26730.286
1652668569.371,-34.668,169.434,-13.672,-14.648,-118.164,26730.290
1652668569.375,-48.828,263.184,-63.477,-29.297,-134.766,26730.293
1652668569.379,-44.434,69.336,-116.699,-36.621,-128.418,26730.297
1652668569.383,-69.336,-562.988,-112.793,-50.781,131.348,26730.301
1652668569.386,-60.059,-780.273,-60.059,-31.738,187.012,26730.305
1652668569.390,-29.297,-32.227,-34.668,-15.137,-186.035,26730.309
1652668569.394,-25.879,220.703,-59.570,-18.066,-196.777,26730.313
1652668569.398,-24.414,-220.215,-76.172,-13.672,-14.648,26730.317
1652668569.402,-34.668,-62.500,-57.617,-18.555,-101.074,26730.321
1652668569.405,-14.160,205.566,-7.324,-4.883,-202.148,26730.322
1652668569.409,12.695,-102.539,-21.973,7.812,-44.922,26730.326
1652668569.413,-21.973,-162.598,-73.242,-39.551,33.203,26730.329
1652668569.417,-74.707,216.797,-81.055,-81.055,-96.680,26730.333
1652668569.421,-67.383,345.703,-64.941,-67.871,-203.125,26730.337
1652668569.425,-21.484,-126.465,-66.406,-34.668,13.672,26730.341
1652668569.429,0.488,-421.875,-70.801,-15.625,176.270,26730.345
1652668569.432,-33.691,64.453,-44.922,-42.969,-33.203,26730.349
1652668569.436,-51.270,453.613,-22.949,-49.316,-172.852,26730.353
1652668569.440,-41.016,-155.273,-54.199,-36.133,-20.020,26730.357
1652668569.444,-21.484,-458.008,-62.500,-27.344,74.707,26730.361
