timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp
1652668364.574,-104.980,-209.961,-64.941,-74.219,-68.848,26525.479
1652668364.578,5.859,-52.246,-63.477,-27.832,-61.035,26525.483
1652668364.582,68.359,241.699,-59.570,-18.066,-54.199,26525.487
1652668364.586,-62.988,-485.352,-50.781,-67.871,157.715,26525.491
1652668364.590,-148.926,-858.887,-51.758,-99.609,134.277,26525.495
1652668364.593,-62.500,-18.066,-60.547,-79.590,-135.254,26525.499
1652668364.597,26.367,176.270,-55.664,-53.711,-75.684,26525.503
1652668364.601,-75.684,-208.984,-54.199,-108.398,36.133,26525.507
1652668364.605,-196.289,-34.180,-62.988,-164.551,-37.109,26525.510
1652668364.609,-152.832,187.012,-68.359,-141.602,-167.969,26525.514
1652668364.611,-45.410,-198.730,-66.406,-104.004,-27.344,26525.530
1652668364.615,-81.543,-384.277,-52.734,-127.441,137.695,26525.533
1652668364.619,-215.820,-5.371,-54.199,-183.594,-64.453,26525.537
1652668364.623,-220.215,202.637,-64.453,-185.547,-158.203,26525.541
1652668364.627,-103.027,-118.652,-63.477,-133.789,-40.039,26525.545
1652668364.631,-74.707,-390.625,-56.152,-126.953,50.781,26525.549
1652668364.635,-188.965,-249.512,-37.109,-172.852,31.250,26525.553
1652668364.638,-228.027,-229.004,-38.574,-176.758,-20.020,26525.557
1652668364.642,-118.652,-466.797,-55.176,-131.348,96.680,26525.561
1652668364.646,-45.410,-926.270,-61.035,-106.445,291.992,26525.565
1652668364.650,-160.156,-312.988,-73.242,-172.363,88.867,26525.569
1652668364.654,-236.328,176.758,-71.777,-190.430,-173.828,26525.573
1652668364.656,-112.793,-101.562,-39.551,-109.375,-169.434,26525.562
1652668364.660,3.906,62.012,-35.156,-70.312,-110.352,26525.566
1652668364.664,-76.172,233.887,-51.270,-116.211,-116.211,26525.570
1652668364.668,-187.988,87.891,-81.055,-158.691,-109.863,26525.574
1652668364.672,-150.391,-83.496,-90.332,-140.137,-39.062,26525.577
1652668364.676,-9.277,-162.109,-52.734,-80.566,63.965,26525.581
1652668364.680,-11.230,-125.488,-42.969,-78.613,39.551,26525.585
1652668364.683,-128.418,-41.016,-48.828,-112.305,-70.312,26525.589
1652668364.687,-134.277,-583.984,-78.125,-98.633,141.113,26525.593
1652668364.691,6.836,-441.406,-86.426,-42.969,174.805,26525.597
1652668364.695,53.223,343.750,-54.688,-31.250,-33.203,26525.601
1652668364.699,-92.773,107.422,-71.777,-89.355,-86.914,26525.605
1652668364.701,-138.672,-746.094,-108.398,-88.379,64.941,26525.607
1652668364.705,1.953,-532.227,-93.750,-14.648,113.770,26525.611
1652668364.709,96.191,354.980,-48.828,13.672,-55.176,26525.615
1652668364.713,-0.977,4.395,-21.484,-20.996,-20.020,26525.619
1652668364.717,-79.590,-418.457,-28.809,-35.645,2.930,26525.623
1652668364.721,2.441,-232.910,-44.922,5.371,0.977,26525.627
1652668364.725,121.582,-113.770,-55.176,56.152,-39.062,26525.630
1652668364.728,62.988,-368.164,-42.480,40.527,19.531,26525.634
1652668364.732,-43.457,-763.184,-18.555,19.043,104.492,26525.638
1652668364.736,2.930,-109.375,-58.105,45.410,-70.801,26525.642
1652668364.740,123.047,302.246,-79.102,92.773,-109.863,26525.646
1652668364.744,117.188,-81.055,-44.922,83.984,-17.090,26525.650
1652668364.747,-20.020,-154.297,-56.152,25.879,-2.930,26525.652
1652668364.751,-34.668,152.344,-72.754,22.949,-136.230,26525.656
1652668364.755,90.332,214.844,-83.496,67.383,-108.398,26525.660
1652668364.759,135.742,-155.273,-78.613,83.984,61.035,26525.664
1652668364.763,14.160,-209.473,-57.129,33.691,-1.953,26525.668
1652668364.767,-45.410,-140.137,-48.828,11.719,-138.184,26525.672
1652668364.771,71.777,-188.965,-32.715,74.707,-35.645,26525.676
1652668364.774,174.316,-607.422,-21.484,122.559,250.488,26525.680
1652668364.778,76.660,-630.859,-44.922,75.195,179.199,26525.684
1652668364.782,-29.297,94.238,-62.500,27.344,-142.090,26525.688
1652668364.786,45.898,13.672,-58.105,73.730,-111.328,26525.691
1652668364.790,173.828,-47.363,-57.129,122.070,-14.160,26525.695
1652668364.791,107.422,-79.102,-53.223,63.965,30.273,26525.697
1652668364.795,-26.367,-112.305,-44.434,6.836,-72.266,26525.701
1652668364.799,-14.160,-244.629,-59.082,18.066,-97.656,26525.705
1652668364.803,113.281,-801.758,-59.570,69.824,185.059,26525.709
1652668364.807,127.930,-324.219,-50.781,64.453,124.023,26525.713
1652668364.811,-13.672,21.484,-65.430,-0.977,-57.129,26525.716
1652668364.815,-30.273,-532.715,-69.336,18.555,78.125,26525.720
1652668364.818,94.727,-916.504,-59.570,83.496,221.191,26525.724
1652668364.822,136.719,-157.715,-69.824,63.477,69.336,26525.728
1652668364.826,8.789,290.039,-76.172,-3.418,-126.953,26525.732
1652668364.830,-45.410,-63.477,-60.059,1.953,-128.906,26525.736
1652668364.834,54.688,-13.672,-54.688,51.270,-71.777,26525.740
1652668364.836,141.602,251.465,-62.012,74.219,-74.219,26525.754
1652668364.840,58.105,189.941,-53.711,30.762,-110.840,26525.758
1652668364.844,-49.805,-128.906,-46.875,-3.906,-148.438,26525.762
1652668364.848,5.371,-28.320,-49.316,19.531,-135.254,26525.766
1652668364.852,134.766,106.934,-50.293,67.871,-102.051,26525.770
1652668364.856,101.562,-114.746,-57.617,51.758,-100.586,26525.774
1652668364.860,-20.508,-699.219,-43.457,10.254,145.996,26525.778
1652668364.863,-19.531,-793.457,-37.109,8.789,250.000,26525.782
1652668364.867,100.586,54.688,-55.664,36.133,-65.430,26525.786
1652668364.871,117.188,127.441,-62.988,31.250,-72.266,26525.790
1652668364.875,-9.277,-323.242,-48.828,-11.719,-1.465,26525.793
1652668364.879,-31.738,-52.246,-46.875,-3.906,-97.656,26525.797
1652668364.881,76.660,108.398,-61.523,47.852,-50.293,26525.801
1652668364.885,135.742,-207.031,-48.340,67.871,88.867,26525.805
1652668364.889,27.832,-472.168,-39.551,18.555,84.473,26525.809
1652668364.893,-52.734,-124.023,-56.152,-11.719,-73.242,26525.813
1652668364.897,23.926,281.738,-50.293,24.414,-167.969,26525.817
1652668364.901,109.863,-184.570,-44.922,55.664,77.148,26525.820
1652668364.905,19.043,-653.809,-54.688,3.906,230.469,26525.824
1652668364.908,-85.449,-98.145,-60.059,-45.898,-36.621,26525.828
1652668364.912,-38.574,153.809,-56.641,-18.555,-140.625,26525.832
1652668364.916,92.285,-446.289,-33.691,47.363,61.523,26525.836
1652668364.920,79.590,-589.355,-26.855,30.273,127.441,26525.840
1652668364.924,-47.852,126.953,-44.922,-30.273,-108.887,26525.844
1652668364.941,-42.969,177.246,-48.828,-7.812,-173.340,26525.847
1652668364.945,85.938,-37.598,-55.176,53.223,-86.914,26525.851
1652668364.949,104.004,159.668,-58.594,41.992,-20.508,26525.855
1652668364.953,-31.738,271.973,-36.133,-19.043,-93.750,26525.859
1652668364.957,-67.383,114.258,-36.621,-23.438,-143.066,26525.863
1652668364.961,41.016,-246.582,-48.828,25.391,-20.020,26525.866
1652668364.965,103.027,-308.594,-58.594,37.109,87.891,26525.870
1652668364.968,-8.301,60.547,-62.500,-21.484,-12.695,26525.874
1652668364.972,-85.449,84.961,-60.547,-35.156,-114.746,26525.878
1652668364.976,-3.906,-515.625,-58.594,15.625,79.590,26525.882
1652668364.980,115.723,-343.750,-47.363,55.176,121.094,26525.886
1652668364.984,72.266,-14.648,-45.410,30.762,20.996,26525.890
1652668364.986,-63.965,-340.332,-56.152,-26.367,58.105,26525.905
1652668364.990,-55.664,-769.531,-53.223,-15.625,138.184,26525.909
1652668364.994,71.289,-266.113,-56.641,29.785,83.496,26525.913
1652668364.998,72.754,316.406,-55.664,15.625,-89.844,26525.917
1652668365.002,-51.758,-133.301,-46.875,-25.879,-134.277,26525.921
1652668365.006,-70.312,-444.824,-48.828,-28.809,-57.129,26525.925
1652668365.010,41.992,-263.672,-41.992,4.883,-6.348,26525.928
1652668365.013,94.238,184.082,-36.621,8.789,-54.199,26525.932
1652668365.017,-18.555,-262.695,-35.645,-22.461,-0.488,26525.936
1652668365.021,-68.848,-827.148,-28.809,-18.066,111.816,26525.940
1652668365.025,22.949,-89.844,-51.270,7.324,-78.125,26525.944
1652668365.029,99.609,217.773,-78.613,24.902,-130.859,26525.948
1652668365.031,21.484,-84.961,-66.895,-2.441,-102.051,26525.936
1652668365.035,-68.848,-129.883,-55.176,-27.832,-185.059,26525.940
1652668365.039,-13.184,-141.113,-50.293,-2.441,-209.961,26525.944
1652668365.043,100.098,-218.750,-50.781,27.344,-127.441,26525.948
1652668365.047,47.852,-375.977,-49.805,-0.488,7.324,26525.952
1652668365.051,-81.543,-533.691,-36.621,-41.016,19.531,26525.956
1652668365.055,-63.477,-374.023,-30.273,-27.344,-96.191,26525.960
1652668365.058,62.988,-137.207,-31.738,25.879,-55.176,26525.964
1652668365.062,63.965,-272.461,-53.711,9.766,72.266,26525.968
1652668365.066,-69.336,-228.027,-66.895,-49.316,-26.855,26525.972
1652668365.070,-81.543,131.836,-53.711,-30.273,-159.180,26525.975
1652668365.074,59.082,16.602,-56.641,42.969,-36.621,26525.979
1652668365.076,121.094,-655.762,-50.293,59.570,199.707,26525.982
1652668365.080,-10.742,-508.301,-39.551,-16.602,60.547,26525.986
1652668365.084,-99.121,144.531,-64.453,-49.805,-148.926,26525.990
1652668365.088,-2.441,-137.207,-57.617,8.789,-19.531,26525.994
1652668365.092,93.262,-418.945,-46.875,31.738,83.984,26525.998
1652668365.096,-4.883,-221.680,-54.199,-21.973,-23.438,26526.001
1652668365.100,-86.426,-228.027,-26.855,-29.785,-66.406,26526.005
1652668365.103,-14.160,-520.020,-17.578,15.137,98.145,26526.009
1652668365.107,94.238,-956.543,-36.621,53.711,312.500,26526.013
1652668365.111,44.434,-326.660,-57.129,4.395,164.062,26526.017
1652668365.115,-88.379,193.359,-69.336,-52.246,-82.031,26526.021
1652668365.119,-66.895,-78.613,-65.430,-23.438,-92.773,26526.025
1652668365.121,64.941,53.223,-54.688,23.438,-26.855,26526.027
1652668365.125,83.008,336.914,-51.270,15.625,-27.344,26526.031
1652668365.129,-39.062,126.465,-47.363,-20.020,-105.469,26526.035
1652668365.133,-68.359,-147.949,-47.852,-14.160,-94.238,26526.039
1652668365.137,38.086,12.207,-47.852,24.414,-47.852,26526.043
1652668365.141,98.145,-20.020,-36.133,36.621,14.648,26526.046
1652668365.145,-25.391,-174.316,-37.598,-32.715,40.039,26526.050
1652668365.148,-111.328,-646.484,-59.570,-57.617,107.910,26526.054
1652668365.152,-15.625,-782.227,-66.406,-8.789,80.078,26526.058
1652668365.156,103.027,-25.391,-46.387,27.344,-87.891,26526.062
1652668365.160,23.926,74.219,-51.758,-12.695,-62.988,26526.066
1652668365.164,-94.238,-237.305,-56.641,-55.664,-61.523,26526.070
1652668365.166,-43.457,-250.000,-52.246,-19.043,-94.238,26526.086
1652668365.170,92.285,-14.648,-53.711,39.551,-65.430,26526.090
1652668365.174,62.500,0.488,-47.363,13.672,14.648,26526.094
1652668365.178,-71.777,-604.492,-33.691,-35.156,37.598,26526.098
1652668365.182,-66.895,-256.348,-41.016,-34.668,-69.336,26526.102
1652668365.186,57.129,30.273,-53.223,8.301,-56.152,26526.105
1652668365.190,83.008,-450.684,-41.016,20.020,96.191,26526.109
1652668365.193,-48.340,-765.137,-50.293,-37.109,192.383,26526.113
1652668365.197,-88.867,-132.812,-71.289,-54.199,-27.344,26526.117
1652668365.201,24.902,294.434,-59.082,2.441,-128.906,26526.121
1652668365.205,90.820,99.609,-50.293,19.043,-26.855,26526.125
1652668365.209,-20.996,-137.695,-45.898,-38.086,-95.215,26526.129
1652668365.213,-98.633,-70.312,-52.734,-57.129,-172.363,26526.119
1652668365.217,-21.973,126.953,-77.148,-10.254,-205.078,26526.123
1652668365.221,78.125,-224.121,-67.871,24.414,-96.680,26526.127
1652668365.225,14.648,-192.383,-42.969,-20.508,-41.992,26526.131
1652668365.229,-99.121,84.961,-48.340,-65.918,-212.402,26526.134
1652668365.233,-45.898,-186.035,-47.852,-24.414,-159.180,26526.138
1652668365.237,94.238,-385.742,-36.621,38.086,49.805,26526.142
1652668365.240,71.289,-100.586,-53.223,4.883,-37.109,26526.146
1652668365.244,-71.777,139.648,-79.590,-56.152,-231.934,26526.150
1652668365.248,-91.309,-32.227,-80.566,-49.316,-205.078,26526.154
1652668365.252,32.715,-554.199,-63.477,6.348,24.414,26526.158
1652668365.256,83.008,-281.250,-54.688,19.043,47.852,26526.162
1652668365.256,-35.645,5.859,-56.641,-29.785,-146.484,26526.176
1652668365.260,-94.727,-433.105,-56.641,-44.922,-168.457,26526.180
1652668365.264,-3.906,-687.500,-48.340,-6.836,37.598,26526.184
1652668365.268,107.910,-197.754,-25.879,39.551,61.523,26526.188
1652668365.272,7.324,234.863,-43.945,-10.742,-120.117,26526.191
1652668365.276,-117.188,-278.809,-66.406,-64.453,-62.012,26526.195
1652668365.280,-56.152,-1000.000,-67.871,-23.438,213.379,26526.199
1652668365.283,69.336,-606.445,-89.355,16.602,133.789,26526.203
1652668365.287,38.574,230.469,-86.426,-12.207,-125.488,26526.207
1652668365.291,-75.684,-28.809,-55.664,-47.363,-136.230,26526.211
1652668365.295,-41.016,-94.727,-23.926,-18.555,-176.758,26526.215
1652668365.299,83.496,253.418,-32.715,25.391,-115.723,26526.219
1652668365.316,65.430,225.098,-54.199,-2.441,-65.918,26526.222
1652668365.320,-78.613,-53.223,-55.664,-58.594,-100.098,26526.226
1652668365.324,-102.539,-52.246,-63.477,-52.246,-106.934,26526.230
1652668365.328,15.625,198.730,-73.242,0.977,-97.168,26526.234
1652668365.332,58.105,152.344,-63.477,8.789,-25.879,26526.237
1652668365.336,-58.594,-313.965,-54.199,-40.039,47.363,26526.241
1652668365.340,-106.934,-465.820,-68.359,-54.688,27.344,26526.245
1652668365.343,4.395,-304.688,-64.941,0.000,3.906,26526.249
1652668365.347,103.027,15.625,-47.852,37.598,20.996,26526.253
1652668365.351,-6.348,-553.711,-50.293,-11.719,193.359,26526.257
1652668365.355,-115.234,-772.461,-58.594,-55.176,161.621,26526.261
1652668365.359,-51.270,116.699,-60.547,-36.133,-107.422,26526.265
1652668365.361,71.289,-33.691,-65.430,11.230,-2.930,26526.267
1652668365.365,29.785,-395.508,-75.195,-18.555,123.047,26526.271
1652668365.369,-91.797,-47.852,-82.031,-58.594,-25.879,26526.275
1652668365.373,-73.242,177.246,-70.801,-32.715,-90.820,26526.279
1652668365.377,59.082,-67.383,-44.434,27.344,-10.742,26526.283
1652668365.381,76.660,-386.230,-45.898,33.203,87.891,26526.286
1652668365.385,-66.406,-313.477,-74.707,-29.785,32.227,26526.290
1652668365.388,-96.680,-11.230,-70.801,-36.133,-138.184,26526.294
1652668365.392,9.277,-317.383,-49.316,3.906,2.441,26526.298
1652668365.396,66.895,-962.402,-47.852,21.484,254.883,26526.302
1652668365.400,-40.527,-384.766,-64.941,-28.809,21.973,26526.306
1652668365.404,-110.352,-116.211,-62.500,-54.199,-189.941,26526.310
1652668365.406,-6.836,-288.574,-41.016,0.977,-105.469,26526.312
1652668365.410,89.355,-19.531,-56.152,30.762,-80.566,26526.316
1652668365.414,19.043,204.590,-55.176,-10.254,-112.305,26526.320
1652668365.418,-73.242,85.938,-29.785,-30.273,-125.000,26526.324
1652668365.422,-42.969,-157.227,-43.945,-14.160,-116.211,26526.328
1652668365.426,69.336,-207.031,-77.148,23.926,-3.906,26526.331
1652668365.430,52.734,-227.539,-77.148,13.672,21.484,26526.335
1652668365.433,-76.172,-198.730,-61.523,-57.129,-72.754,26526.339
1652668365.437,-86.426,-690.430,-57.617,-57.129,88.379,26526.343
1652668365.441,45.898,-539.551,-58.105,9.766,194.824,26526.347
1652668365.445,79.590,246.094,-43.457,7.324,-52.246,26526.351
1652668365.449,-39.551,-24.414,-25.879,-31.738,-90.332,26526.355
1652668365.451,-81.055,-435.547,-35.156,-30.762,21.484,26526.356
1652668365.455,12.207,-313.965,-69.824,-5.859,-30.762,26526.360
1652668365.459,97.168,161.621,-66.406,12.207,-93.750,26526.364
1652668365.463,-9.766,-56.152,-45.410,-27.344,-35.645,26526.368
1652668365.467,-98.145,-701.172,-43.457,-47.363,95.703,26526.372
1652668365.471,-9.277,-445.801,-42.969,-17.578,108.887,26526.376
1652668365.475,92.773,-64.941,-48.340,7.812,57.617,26526.380
1652668365.478,14.160,-395.996,-51.758,-25.391,29.785,26526.384
1652668365.482,-96.191,-796.875,-56.641,-49.316,88.867,26526.388
1652668365.486,-33.203,-145.020,-49.316,-13.184,-53.711,26526.392
1652668365.490,100.098,323.730,-32.715,35.645,-97.168,26526.396
1652668365.494,72.754,82.031,-43.457,5.371,-34.180,26526.399
1652668365.496,-53.223,47.363,-39.551,-41.992,-82.520,26526.401
1652668365.500,-62.012,234.863,-19.531,-29.297,-119.141,26526.405
1652668365.504,43.457,111.816,-32.227,9.277,-70.801,26526.409
1652668365.508,73.730,-239.258,-49.805,13.672,83.008,26526.413
1652668365.512,-45.898,-170.410,-55.176,-31.250,3.906,26526.417
1652668365.516,-90.332,-164.062,-62.988,-41.504,-76.172,26526.421
1652668365.520,17.578,-181.152,-64.453,5.371,-39.062,26526.425
1652668365.523,117.676,-603.516,-49.805,51.270,125.488,26526.429
1652668365.527,16.113,-572.754,-42.969,-0.977,165.039,26526.433
1652668365.531,-83.008,237.793,-39.551,-41.016,-105.957,26526.437
1652668365.535,-8.789,145.996,-27.344,3.418,-92.773,26526.440
1652668365.539,84.961,66.895,-21.973,23.926,60.059,26526.444
1652668365.541,21.973,-2.930,-27.832,-16.602,96.191,26526.446
1652668365.545,-103.027,38.574,-59.082,-59.082,-32.715,26526.450
1652668365.549,-60.547,-44.922,-58.105,-22.461,-53.223,26526.454
1652668365.553,86.914,-348.145,-35.156,40.039,126.465,26526.458
1652668365.557,68.359,94.238,-65.918,-0.977,82.520,26526.462
1652668365.561,-65.430,76.660,-70.312,-51.758,-21.484,26526.466
1652668365.565,-82.520,-428.711,-47.852,-28.809,127.930,26526.470
1652668365.568,40.039,-828.613,-57.129,27.344,400.879,26526.474
1652668365.572,106.445,-116.211,-44.922,45.898,216.797,26526.478
1652668365.576,-34.668,359.375,-34.180,-27.832,-98.145,26526.482
1652668365.580,-119.629,-140.625,-47.852,-58.594,-103.027,26526.486
1652668365.584,-13.672,-29.297,-53.223,-10.742,-26.367,26526.489
1652668365.584,-13.672,-29.297,-53.223,-10.742,-26.367,26526.489
1652668365.586,95.703,369.141,-42.480,24.902,-43.945,26526.504
1652668365.590,7.324,257.324,-43.945,-14.648,-98.145,26526.508
1652668365.594,-98.145,-86.914,-56.152,-40.039,-125.977,26526.512
1652668365.598,-34.668,-59.570,-58.105,-4.883,-134.277,26526.516
1652668365.602,85.449,132.812,-73.730,26.367,-121.094,26526.520
1652668365.606,52.246,-46.387,-59.570,1.953,-93.750,26526.524
1652668365.610,-63.965,-697.754,-11.230,-27.344,147.461,26526.528
1652668365.613,-60.059,-674.805,-24.414,-25.391,191.406,26526.532
1652668365.617,57.129,-10.742,-56.152,6.348,-57.617,26526.536
1652668365.621,62.988,-131.836,-47.852,5.859,-28.320,26526.540
1652668365.625,-77.148,-392.578,-41.992,-52.246,-19.531,26526.544
1652668365.629,-102.051,-122.559,-37.598,-46.387,-126.465,26526.547
1652668365.631,9.277,-33.203,-64.941,1.465,-148.438,26526.551
1652668365.635,55.664,-354.004,-86.426,8.301,18.066,26526.555
1652668365.639,-41.992,-514.648,-41.992,-19.043,107.422,26526.559
1652668365.643,-99.609,-134.766,-25.879,-22.949,-51.758,26526.563
1652668365.647,-10.742,198.730,-28.320,13.672,-151.855,26526.567
1652668365.651,81.543,-304.688,-24.414,39.551,101.562,26526.571
1652668365.655,-13.672,-726.562,-51.758,-15.625,279.785,26526.574
1652668365.658,-118.652,-140.137,-69.824,-54.199,38.086,26526.578
1652668365.662,-63.477,270.996,-66.895,-23.438,-93.262,26526.582
1652668365.666,49.316,-187.500,-62.500,17.578,66.406,26526.586
1652668365.670,15.137,-307.617,-48.828,-3.906,78.125,26526.590
1652668365.674,-83.496,-32.227,-46.387,-34.180,-83.496,26526.594
1652668365.692,-69.824,-268.555,-59.570,-16.602,-165.527,26526.597
1652668365.696,57.129,-489.746,-42.969,32.227,-82.520,26526.600
1652668365.700,62.988,-245.605,-39.062,18.066,-8.301,26526.604
1652668365.704,-85.938,130.859,-50.293,-52.246,-120.605,26526.608
1652668365.708,-110.352,10.742,-52.734,-49.316,-123.535,26526.612
1652668365.712,6.836,-299.316,-57.129,2.441,45.898,26526.616
1652668365.716,74.707,-342.773,-60.059,9.766,113.281,26526.620
1652668365.719,-32.227,-12.695,-68.848,-43.457,-81.543,26526.624
1652668365.723,-89.355,-9.766,-50.293,-39.551,-180.176,26526.628
1652668365.727,2.930,-591.797,-44.922,12.695,74.219,26526.632
1652668365.731,116.211,-322.754,-46.875,48.828,134.766,26526.636
1652668365.735,20.020,267.090,-55.664,-10.742,-88.379,26526.639
1652668365.736,-123.047,-184.570,-65.918,-77.148,5.371,26526.642
1652668365.740,-53.711,-569.824,-51.270,-37.598,139.648,26526.646
1652668365.744,74.219,-212.402,-47.363,9.277,78.613,26526.649
1652668365.748,45.898,75.684,-47.852,-13.184,7.324,26526.653
1652668365.752,-77.637,-203.125,-55.664,-56.641,-28.809,26526.657
1652668365.756,-80.078,-616.699,-60.547,-47.363,71.777,26526.661
1652668365.760,61.523,-346.680,-46.387,18.555,69.336,26526.665
1652668365.763,102.051,160.156,-46.875,30.762,-34.180,26526.669
1652668365.767,-32.227,-213.379,-54.199,-22.461,0.000,26526.673
1652668365.771,-96.680,-790.039,-67.871,-40.527,110.840,26526.677
1652668365.775,11.230,-44.922,-67.871,-6.348,-33.691,26526.681
1652668365.779,104.004,322.266,-47.852,21.484,-71.289,26526.685
1652668365.781,-9.277,-23.926,-56.641,-30.273,-63.477,26526.686
1652668365.785,-103.516,-37.598,-60.547,-65.430,-150.879,26526.690
1652668365.789,-23.926,190.918,-49.805,-17.090,-159.668,26526.694
1652668365.793,108.887,232.422,-34.668,46.387,-80.566,26526.698
1652668365.797,44.922,-29.297,-30.762,10.254,-54.199,26526.702
1652668365.801,-93.750,-282.227,-60.547,-46.875,-44.922,26526.706
1652668365.805,-63.477,-288.574,-59.082,-34.668,-47.363,26526.710
1652668365.808,49.805,-89.355,-46.387,-1.953,0.488,26526.714
1652668365.812,47.363,-564.941,-46.387,-4.883,221.191,26526.718
1652668365.816,-74.707,-767.578,-51.270,-52.734,184.082,26526.722
1652668365.820,-93.750,15.137,-60.059,-63.965,-83.496,26526.725
1652668365.824,37.598,47.363,-61.035,-5.371,-27.832,26526.729
1652668365.826,92.285,-154.297,-47.852,16.113,21.484,26526.732
1652668365.830,-55.176,-16.602,-67.383,-55.176,-41.504,26526.735
1652668365.834,-110.840,284.180,-76.660,-67.871,-118.652,26526.739
1652668365.838,23.438,23.926,-34.668,18.066,-31.250,26526.743
1652668365.842,122.070,-346.680,-17.090,59.082,137.695,26526.747
1652668365.846,12.695,-191.895,-34.668,-5.859,69.336,26526.751
1652668365.850,-99.609,-88.867,-53.711,-51.270,0.488,26526.755
1652668365.853,-40.527,-336.914,-56.641,-18.066,40.039,26526.759
1652668365.857,80.078,-764.160,-51.758,33.203,166.504,26526.763
1652668365.861,42.480,-215.332,-56.641,1.465,36.133,26526.767
1652668365.865,-85.938,301.270,-55.176,-53.711,-178.711,26526.771
1652668365.869,-52.734,-181.152,-32.715,-15.137,-77.148,26526.775
1652668365.871,85.449,-177.246,-28.809,50.781,26.855,26526.776
1652668365.875,73.242,344.727,-58.594,13.672,-67.383,26526.780
1652668365.879,-60.059,241.211,-66.406,-42.969,-101.562,26526.784
1652668365.883,-91.309,-1.953,-54.688,-41.016,-83.496,26526.788
1652668365.887,14.160,132.324,-56.152,-13.672,-34.180,26526.792
1652668365.891,53.711,30.762,-58.594,-13.672,31.738,26526.796
1652668365.895,-67.383,-212.891,-53.711,-62.988,-15.625,26526.800
1652668365.898,-118.164,-692.871,-53.223,-64.941,71.777,26526.804
1652668365.902,-12.695,-612.793,-42.480,-3.906,88.379,26526.808
1652668365.906,92.285,255.371,-54.199,19.531,-82.520,26526.812
1652668365.910,7.324,110.840,-77.148,-19.531,-108.887,26526.816
1652668365.914,-103.027,-282.227,-63.965,-49.805,-95.703,26526.819
1652668365.932,-43.945,-259.277,-45.898,-19.043,-35.645,26526.838
1652668365.936,84.961,-95.215,-39.551,31.738,12.207,26526.842
1652668365.940,49.805,-157.227,-55.664,7.812,44.434,26526.846
1652668365.944,-77.148,-692.871,-56.152,-35.645,141.113,26526.850
1652668365.948,-66.895,-411.133,-57.617,-25.879,9.766,26526.854
1652668365.952,46.875,23.926,-88.379,11.719,-45.410,26526.858
1652668365.956,61.523,-361.328,-66.406,18.066,134.277,26526.861
1652668365.959,-61.523,-747.070,-33.691,-28.320,156.738,26526.865
1652668365.963,-101.074,-182.617,-62.988,-47.852,-46.387,26526.869
1652668365.967,21.973,234.863,-72.266,5.859,-141.602,26526.873
1652668365.971,91.309,36.133,-42.969,30.273,-55.176,26526.877
1652668365.975,-25.391,71.289,-34.180,-18.066,-33.691,26526.881
1652668365.961,-103.516,231.445,-58.594,-48.340,-92.773,26526.880
1652668365.965,-13.672,214.844,-71.289,-5.371,-74.219,26526.884
1652668365.969,87.402,-63.477,-68.359,26.855,43.457,26526.888
1652668365.973,12.695,-80.078,-56.641,-16.113,75.195,26526.892
1652668365.977,-88.379,139.648,-35.156,-39.551,-39.551,26526.896
1652668365.981,-52.734,-125.977,-48.828,-23.438,-21.484,26526.900
1652668365.985,55.176,-329.590,-84.961,3.906,138.672,26526.903
1652668365.988,40.039,-53.223,-76.660,-1.465,85.938,26526.907
1652668365.992,-66.895,164.062,-35.156,-31.250,-110.840,26526.911
1652668365.996,-75.195,83.984,-33.691,-22.461,-173.340,26526.915
1652668366.000,30.273,-646.973,-61.035,20.020,115.234,26526.919
1652668366.004,55.176,-743.652,-79.590,11.230,255.371,26526.923
1652668366.006,-72.266,-134.766,-71.777,-48.828,6.348,26526.926
1652668366.010,-106.445,-315.430,-52.246,-44.922,-42.480,26526.930
1652668366.014,13.672,-478.516,-41.504,16.602,37.598,26526.934
1652668366.018,95.703,41.504,-37.598,32.715,-9.277,26526.938
1652668366.022,-11.719,311.523,-41.016,-19.531,-165.039,26526.942
1652668366.026,-101.074,-319.336,-50.781,-41.016,-42.480,26526.946
1652668366.030,-29.785,-636.230,-53.223,-1.465,104.004,26526.949
1652668366.033,71.777,-264.648,-67.871,20.996,17.578,26526.953
1652668366.037,13.672,63.477,-73.730,-20.508,-98.145,26526.957
1652668366.041,-103.516,-345.703,-63.477,-45.410,-82.031,26526.961
1652668366.045,-81.543,-795.410,-64.453,-25.391,21.973,26526.965
1652668366.049,43.457,40.527,-60.059,6.836,-70.801,26526.969
1652668366.066,48.340,355.957,-42.480,10.254,-107.910,26526.972
1652668366.070,-76.172,-0.977,-48.828,-23.926,-124.512,26526.976
1652668366.074,-93.750,12.207,-54.199,-31.250,-122.070,26526.980
1652668366.078,25.391,243.164,-46.387,0.977,-101.074,26526.984
1652668366.082,70.801,277.344,-49.316,9.766,-69.824,26526.988
1652668366.086,-57.129,-164.551,-55.176,-35.645,9.766,26526.992
1652668366.090,-116.699,-406.738,-58.105,-48.828,2.930,26526.996
1652668366.093,-12.695,-9.277,-56.641,-1.953,-74.219,26526.999
1652668366.097,77.148,211.426,-57.617,21.973,-106.934,26527.003
1652668366.101,-10.742,-579.102,-64.453,-16.602,138.672,26527.007
1652668366.105,-104.492,-747.070,-68.848,-45.898,138.184,26527.011
